PdfType: error
Format: lhagrid1
XMin: 1e-06
XMax: 1
QMin: 1
QMax: 31622.8
MZ: 91.1876
MUp: 0
MDown: 0
MStrange: 0
MCharm: 1.4
MBottom: 4.75
MTop: 180
AlphaS_MZ: 0.1176
AlphaS_OrderQCD: 1
AlphaS_Type: ipol
AlphaS_Qs: [1.000000e+00, 1.112907e+00, 1.238562e+00, 1.378405e+00, 1.389160e+00, 1.400000e+00, 1.476373e+00, 1.556912e+00, 1.641845e+00, 1.731412e+00, 1.825864e+00, 1.925469e+00, 2.030507e+00, 2.141276e+00, 2.258087e+00, 2.381270e+00, 2.511174e+00, 2.648164e+00, 2.792627e+00, 2.944971e+00, 3.105625e+00, 3.275044e+00, 3.453705e+00, 3.642112e+00, 3.840797e+00, 4.050321e+00, 4.271274e+00, 4.504282e+00, 4.750000e+00, 5.097502e+00, 5.470428e+00, 5.870636e+00, 6.300122e+00, 6.761029e+00, 7.255655e+00, 7.786467e+00, 8.356113e+00, 8.967433e+00, 9.623476e+00, 1.032751e+01, 1.108306e+01, 1.189388e+01, 1.276402e+01, 1.369781e+01, 1.469992e+01, 1.577534e+01, 1.692944e+01, 1.816797e+01, 1.949711e+01, 2.092349e+01, 2.245422e+01, 2.409694e+01, 2.585983e+01, 2.775169e+01, 2.978196e+01, 3.196077e+01, 3.429897e+01, 3.680822e+01, 3.950105e+01, 4.239089e+01, 4.549214e+01, 4.882027e+01, 5.239189e+01, 5.622479e+01, 6.033811e+01, 6.475235e+01, 6.948953e+01, 7.457327e+01, 8.002894e+01, 8.588373e+01, 9.118760e+01, 9.216685e+01, 9.890963e+01, 1.061457e+02, 1.139111e+02, 1.222447e+02, 1.311879e+02, 1.407854e+02, 1.510851e+02, 1.621382e+02, 1.740000e+02, 1.932646e+02, 2.146621e+02, 2.384286e+02, 2.648265e+02, 2.941470e+02, 3.267138e+02, 3.628863e+02, 4.030636e+02, 4.476892e+02, 4.972556e+02, 5.523097e+02, 6.134593e+02, 6.813790e+02, 7.568186e+02, 8.406106e+02, 9.336796e+02, 1.037053e+03, 1.151871e+03, 1.279402e+03, 1.421052e+03, 1.578386e+03, 1.753138e+03, 1.947239e+03, 2.162829e+03, 2.402289e+03, 2.668261e+03, 2.963680e+03, 3.291807e+03, 3.656263e+03, 4.061070e+03, 4.510695e+03, 5.010102e+03, 5.564800e+03, 6.180913e+03, 6.865239e+03, 7.625331e+03, 8.469577e+03, 9.407295e+03, 1.044883e+04, 1.160569e+04, 1.289062e+04, 1.431782e+04, 3.162278e+04]
AlphaS_Vals: [4.450559e-01, 4.103103e-01, 3.809981e-01, 3.558924e-01, 3.542071e-01, 3.525388e-01, 3.425812e-01, 3.332077e-01, 3.243667e-01, 3.160122e-01, 3.081040e-01, 3.006060e-01, 2.934860e-01, 2.867151e-01, 2.802676e-01, 2.741200e-01, 2.682512e-01, 2.626420e-01, 2.572752e-01, 2.521349e-01, 2.472066e-01, 2.424771e-01, 2.379342e-01, 2.335668e-01, 2.293646e-01, 2.253181e-01, 2.214187e-01, 2.176582e-01, 2.140292e-01, 2.098310e-01, 2.058004e-01, 2.019273e-01, 1.982024e-01, 1.946172e-01, 1.911639e-01, 1.878351e-01, 1.846241e-01, 1.815247e-01, 1.785310e-01, 1.756375e-01, 1.728393e-01, 1.701315e-01, 1.675099e-01, 1.649703e-01, 1.625089e-01, 1.601219e-01, 1.578061e-01, 1.555583e-01, 1.533754e-01, 1.512545e-01, 1.491932e-01, 1.471888e-01, 1.452390e-01, 1.433415e-01, 1.414943e-01, 1.396953e-01, 1.379427e-01, 1.362346e-01, 1.345693e-01, 1.329453e-01, 1.313609e-01, 1.298148e-01, 1.283055e-01, 1.268318e-01, 1.253922e-01, 1.239858e-01, 1.226113e-01, 1.212676e-01, 1.199537e-01, 1.186687e-01, 1.175999e-01, 1.174115e-01, 1.161811e-01, 1.149769e-01, 1.137980e-01, 1.126434e-01, 1.115126e-01, 1.104047e-01, 1.093190e-01, 1.082549e-01, 1.072118e-01, 1.057958e-01, 1.044627e-01, 1.031633e-01, 1.018963e-01, 1.006605e-01, 9.945470e-02, 9.827786e-02, 9.712893e-02, 9.600691e-02, 9.491086e-02, 9.383989e-02, 9.279313e-02, 9.176976e-02, 9.076901e-02, 8.979013e-02, 8.883240e-02, 8.789514e-02, 8.697769e-02, 8.607943e-02, 8.519976e-02, 8.433809e-02, 8.349389e-02, 8.266662e-02, 8.185577e-02, 8.106086e-02, 8.028141e-02, 7.951698e-02, 7.876713e-02, 7.803144e-02, 7.730952e-02, 7.660099e-02, 7.590546e-02, 7.522258e-02, 7.455201e-02, 7.389342e-02, 7.324648e-02, 7.261089e-02, 7.198635e-02, 7.137257e-02, 7.076927e-02, 7.017619e-02, 6.959306e-02, 6.548947e-02]
AlphaS_Lambda4: 0.2
AlphaS_Lambda5: 0.152
---
1.000000e-06 1.146863e-06 1.328580e-06 1.539089e-06 1.782954e-06 2.065458e-06 2.392724e-06 2.771844e-06 3.211034e-06 3.719814e-06 4.309208e-06 4.991989e-06 5.782956e-06 6.699248e-06 7.760725e-06 8.990390e-06 1.041489e-05 1.206510e-05 1.397678e-05 1.619136e-05 1.875684e-05 2.172881e-05 2.517167e-05 2.916005e-05 3.378038e-05 3.913278e-05 4.533326e-05 5.251619e-05 6.083722e-05 7.047671e-05 8.164354e-05 9.457973e-05 1.095656e-04 1.269260e-04 1.470370e-04 1.703346e-04 1.973237e-04 2.285890e-04 2.648083e-04 3.067664e-04 3.553727e-04 4.116805e-04 4.769101e-04 5.524751e-04 6.400132e-04 7.414215e-04 8.588976e-04 9.949874e-04 1.152640e-03 1.335273e-03 1.546843e-03 1.791936e-03 2.075863e-03 2.404778e-03 2.785808e-03 3.227211e-03 3.738553e-03 4.330917e-03 5.017138e-03 5.812089e-03 6.732998e-03 7.799822e-03 9.035682e-03 1.046736e-02 1.126614e-02 1.212588e-02 1.305123e-02 1.404719e-02 1.511916e-02 1.627293e-02 1.751475e-02 1.885133e-02 2.028991e-02 2.183827e-02 2.350479e-02 2.529848e-02 2.722906e-02 2.930695e-02 3.154342e-02 3.395056e-02 3.654139e-02 3.932993e-02 4.233126e-02 4.556164e-02 4.903853e-02 5.278075e-02 5.680855e-02 6.114371e-02 6.580970e-02 7.083176e-02 7.623706e-02 8.205485e-02 8.831660e-02 9.505620e-02 1.023101e-01 1.061421e-01 1.101176e-01 1.142420e-01 1.185209e-01 1.229600e-01 1.275654e-01 1.323433e-01 1.373002e-01 1.424427e-01 1.477778e-01 1.533127e-01 1.590550e-01 1.650123e-01 1.711927e-01 1.776047e-01 1.842568e-01 1.911580e-01 1.983177e-01 2.057456e-01 2.134517e-01 2.214465e-01 2.297406e-01 2.383454e-01 2.472725e-01 2.565340e-01 2.661424e-01 2.761106e-01 2.864522e-01 2.971811e-01 3.083119e-01 3.198595e-01 3.318397e-01 3.442686e-01 3.571630e-01 3.705403e-01 3.844187e-01 3.988170e-01 4.137544e-01 4.214317e-01 4.292514e-01 4.372162e-01 4.453288e-01 4.535919e-01 4.620084e-01 4.705810e-01 4.793127e-01 4.882063e-01 4.972651e-01 5.064919e-01 5.158899e-01 5.254623e-01 5.352123e-01 5.451432e-01 5.552584e-01 5.655612e-01 5.760553e-01 5.867441e-01 5.976311e-01 6.087203e-01 6.200151e-01 6.315196e-01 6.432375e-01 6.551728e-01 6.673296e-01 6.797120e-01 6.923241e-01 7.051702e-01 7.116824e-01 7.182547e-01 7.248878e-01 7.315820e-01 7.383381e-01 7.451566e-01 7.520381e-01 7.589831e-01 7.659922e-01 7.730661e-01 7.802053e-01 7.874104e-01 7.946821e-01 8.020209e-01 8.094275e-01 8.169024e-01 8.244465e-01 8.320602e-01 8.397442e-01 8.474991e-01 8.553257e-01 8.632245e-01 8.711963e-01 8.792418e-01 8.873615e-01 8.955562e-01 9.038266e-01 9.121733e-01 9.205971e-01 9.290988e-01 9.376789e-01 9.463383e-01 9.550776e-01 9.638977e-01 9.727992e-01 9.817829e-01 9.908496e-01 1.000000e+00
1.000000e+00 1.112907e+00 1.238562e+00 1.378405e+00 1.389160e+00 1.400000e+00 1.476373e+00 1.556912e+00 1.641845e+00 1.731412e+00 1.825864e+00 1.925469e+00 2.030507e+00 2.141276e+00 2.258087e+00 2.381270e+00 2.511174e+00 2.648164e+00 2.792627e+00 2.944971e+00 3.105625e+00 3.275044e+00 3.453705e+00 3.642112e+00 3.840797e+00 4.050321e+00 4.271274e+00 4.504282e+00 4.750000e+00 5.097502e+00 5.470428e+00 5.870636e+00 6.300122e+00 6.761029e+00 7.255655e+00 7.786467e+00 8.356113e+00 8.967433e+00 9.623476e+00 1.032751e+01 1.108306e+01 1.189388e+01 1.276402e+01 1.369781e+01 1.469992e+01 1.577534e+01 1.692944e+01 1.816797e+01 1.949711e+01 2.092349e+01 2.245422e+01 2.409694e+01 2.585983e+01 2.775169e+01 2.978196e+01 3.196077e+01 3.429897e+01 3.680822e+01 3.950105e+01 4.239089e+01 4.549214e+01 4.882027e+01 5.239189e+01 5.622479e+01 6.033811e+01 6.475235e+01 6.948953e+01 7.457327e+01 8.002894e+01 8.588373e+01 9.216685e+01 9.890963e+01 1.061457e+02 1.139111e+02 1.222447e+02 1.311879e+02 1.407854e+02 1.510851e+02 1.621382e+02 1.740000e+02 1.932646e+02 2.146621e+02 2.384286e+02 2.648265e+02 2.941470e+02 3.267138e+02 3.628863e+02 4.030636e+02 4.476892e+02 4.972556e+02 5.523097e+02 6.134593e+02 6.813790e+02 7.568186e+02 8.406106e+02 9.336796e+02 1.037053e+03 1.151871e+03 1.279402e+03 1.421052e+03 1.578386e+03 1.753138e+03 1.947239e+03 2.162829e+03 2.402289e+03 2.668261e+03 2.963680e+03 3.291807e+03 3.656263e+03 4.061070e+03 4.510695e+03 5.010102e+03 5.564800e+03 6.180913e+03 6.865239e+03 7.625331e+03 8.469577e+03 9.407295e+03 1.044883e+04 1.160569e+04 1.289062e+04 1.431782e+04 3.162278e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
-6.09328777e-17 -2.48769578e-17 4.06568023e-01 1.01433186e+00 1.01433088e+00 1.01442428e+00 1.01448553e+00 4.06568023e-01 -2.48769578e-17 -6.09328777e-17 -2.93444815e+00
-4.38570675e-17 -1.46961406e-17 4.11806132e-01 1.01459326e+00 1.01459223e+00 1.01470078e+00 1.01477205e+00 4.11806132e-01 -1.46961406e-17 -4.38570675e-17 -2.33289214e+00
-3.68382906e-17 -2.78020745e-18 4.38031817e-01 1.03636492e+00 1.03636526e+00 1.03648855e+00 1.03656819e+00 4.38031817e-01 -2.78020745e-18 -3.68382906e-17 -1.23202133e+00
-6.17099915e-17 -1.75235310e-17 4.84823006e-01 1.07912674e+00 1.07912708e+00 1.07926473e+00 1.07935387e+00 4.84823006e-01 -1.75235310e-17 -6.17099915e-17 4.25659764e-01
-6.01482340e-17 -1.48203607e-17 4.89012657e-01 1.08303823e+00 1.08303856e+00 1.08317724e+00 1.08326707e+00 4.89012657e-01 -1.48203607e-17 -6.01482340e-17 5.68928987e-01
-6.06294508e-17 -1.47924815e-17 4.93312224e-01 1.08706154e+00 1.08706191e+00 1.08720162e+00 1.08729210e+00 4.93312224e-01 -1.47924815e-17 -6.06294508e-17 7.15432794e-01
-8.20869892e-17 -4.13214361e-05 5.25506448e-01 1.11741317e+00 1.11741418e+00 1.11756085e+00 1.11765531e+00 5.25506448e-01 -4.13214361e-05 -8.20869892e-17 1.80220021e+00
-8.44591262e-17 -1.14501651e-03 5.62583816e-01 1.15272612e+00 1.15272696e+00 1.15288052e+00 1.15297972e+00 5.62583816e-01 -1.14501651e-03 -8.44591262e-17 3.04306777e+00
-6.99198944e-17 2.78221724e-02 6.04445924e-01 1.19291034e+00 1.19291172e+00 1.19307208e+00 1.19317527e+00 6.04445924e-01 2.78221724e-02 -6.99198944e-17 4.37069955e+00
-4.50475205e-17 8.28730231e-02 6.50973925e-01 1.23783411e+00 1.23783642e+00 1.23800354e+00 1.23811028e+00 6.50973925e-01 8.28730231e-02 -4.50475205e-17 5.79507976e+00
-3.29893422e-17 1.33767188e-01 7.02070105e-01 1.28737437e+00 1.28737672e+00 1.28755053e+00 1.28766169e+00 7.02070105e-01 1.33767188e-01 -3.29893422e-17 7.38448933e+00
-6.96249247e-17 1.90752879e-01 7.57726952e-01 1.34152803e+00 1.34153099e+00 1.34171144e+00 1.34182641e+00 7.57726952e-01 1.90752879e-01 -6.96249247e-17 9.11792962e+00
-7.72608110e-17 2.52278085e-01 8.17900860e-01 1.40024750e+00 1.40025068e+00 1.40043772e+00 1.40055686e+00 8.17900860e-01 2.52278085e-01 -7.72608110e-17 1.09998932e+01
-1.14438884e-16 3.18246351e-01 8.82559820e-01 1.46349804e+00 1.46350106e+00 1.46369462e+00 1.46381830e+00 8.82559820e-01 3.18246351e-01 -1.14438884e-16 1.30318379e+01
-1.09170106e-16 3.88613627e-01 9.51657114e-01 1.53122906e+00 1.53123258e+00 1.53143262e+00 1.53156013e+00 9.51657114e-01 3.88613627e-01 -1.09170106e-16 1.52142425e+01
-6.64361101e-17 4.63338089e-01 1.02514889e+00 1.60339448e+00 1.60339861e+00 1.60360509e+00 1.60373628e+00 1.02514889e+00 4.63338089e-01 -6.64361101e-17 1.75473298e+01
-1.05616382e-16 5.42386340e-01 1.10299961e+00 1.67995779e+00 1.67996109e+00 1.68017395e+00 1.68031024e+00 1.10299961e+00 5.42386340e-01 -1.05616382e-16 2.00313703e+01
-8.56117703e-17 6.25725404e-01 1.18517432e+00 1.76087969e+00 1.76088422e+00 1.76110341e+00 1.76124272e+00 1.18517432e+00 6.25725404e-01 -8.56117703e-17 2.26664768e+01
-6.93252856e-17 7.13295099e-01 1.27161166e+00 1.84609884e+00 1.84610396e+00 1.84632943e+00 1.84647236e+00 1.27161166e+00 7.13295099e-01 -6.93252856e-17 2.54518311e+01
-9.79569811e-17 8.05061019e-01 1.36227487e+00 1.93557623e+00 1.93558124e+00 1.93581295e+00 1.93596017e+00 1.36227487e+00 8.05061019e-01 -9.79569811e-17 2.83871531e+01
-1.89270795e-16 9.00983825e-01 1.45712291e+00 2.02926915e+00 2.02927418e+00 2.02951209e+00 2.02966344e+00 1.45712291e+00 9.00983825e-01 -1.89270795e-16 3.14718426e+01
-2.41748577e-16 1.00102280e+00 1.55611413e+00 2.12713424e+00 2.12713995e+00 2.12738401e+00 2.12753881e+00 1.55611413e+00 1.00102280e+00 -2.41748577e-16 3.47051639e+01
-1.29222138e-16 1.10513952e+00 1.65920935e+00 2.22913007e+00 2.22913626e+00 2.22938642e+00 2.22954484e+00 1.65920935e+00 1.10513952e+00 -1.29222138e-16 3.80863834e+01
-2.23736846e-16 1.21326235e+00 1.76633554e+00 2.33518394e+00 2.33519060e+00 2.33544682e+00 2.33560884e+00 1.76633554e+00 1.21326235e+00 -2.23736846e-16 4.16135368e+01
-2.03824349e-16 1.32536530e+00 1.87746439e+00 2.44526663e+00 2.44527369e+00 2.44553593e+00 2.44570160e+00 1.87746439e+00 1.32536530e+00 -2.03824349e-16 4.52860439e+01
-1.75000007e-16 1.44141088e+00 1.99255832e+00 2.55933835e+00 2.55934551e+00 2.55961372e+00 2.55978332e+00 1.99255832e+00 1.44141088e+00 -1.75000007e-16 4.91028370e+01
-2.10404207e-16 1.56133332e+00 2.11155132e+00 2.67733168e+00 2.67733893e+00 2.67761309e+00 2.67778658e+00 2.11155132e+00 1.56133332e+00 -2.10404207e-16 5.30618858e+01
-2.04387215e-03 1.68509184e+00 2.23440017e+00 2.79920291e+00 2.79921065e+00 2.79949071e+00 2.79966769e+00 2.23440017e+00 1.68509184e+00 -2.04387215e-03 5.71660132e+01
4.16197586e-03 1.81273002e+00 2.36114783e+00 2.92499421e+00 2.92500187e+00 2.92528779e+00 2.92546880e+00 2.36114783e+00 1.81273002e+00 4.16197586e-03 6.13959010e+01
1.82787965e-01 1.98815370e+00 2.53542868e+00 3.09804761e+00 3.09805527e+00 3.09834891e+00 3.09853513e+00 2.53542868e+00 1.98815370e+00 1.82787965e-01 6.68885778e+01
3.67817662e-01 2.17003921e+00 2.71619877e+00 3.27762024e+00 3.27762810e+00 3.27792943e+00 3.27812064e+00 2.71619877e+00 2.17003921e+00 3.67817662e-01 7.26133006e+01
5.60746164e-01 2.35833389e+00 2.90340561e+00 3.46365770e+00 3.46366654e+00 3.46397551e+00 3.46417090e+00 2.90340561e+00 2.35833389e+00 5.60746164e-01 7.85646043e+01
7.60181110e-01 2.55296876e+00 3.09697796e+00 3.65608925e+00 3.65609786e+00 3.65641442e+00 3.65661518e+00 3.09697796e+00 2.55296876e+00 7.60181110e-01 8.47426258e+01
9.65774510e-01 2.75387182e+00 3.29684333e+00 3.85484064e+00 3.85484928e+00 3.85517340e+00 3.85537922e+00 3.29684333e+00 2.75387182e+00 9.65774510e-01 9.11447314e+01
1.17746020e+00 2.96097552e+00 3.50293299e+00 4.05984054e+00 4.05984999e+00 4.06018162e+00 4.06039172e+00 3.50293299e+00 2.96097552e+00 1.17746020e+00 9.77682762e+01
1.39518961e+00 3.17422519e+00 3.71519124e+00 4.27103340e+00 4.27104353e+00 4.27138263e+00 4.27159710e+00 3.71519124e+00 3.17422519e+00 1.39518961e+00 1.04610702e+02
1.61888536e+00 3.39353908e+00 3.93353430e+00 4.48833498e+00 4.48834470e+00 4.48869123e+00 4.48891113e+00 3.93353430e+00 3.39353908e+00 1.61888536e+00 1.11668494e+02
1.84850567e+00 3.61887166e+00 4.15791685e+00 4.71169806e+00 4.71170845e+00 4.71206237e+00 4.71228660e+00 4.15791685e+00 3.61887166e+00 1.84850567e+00 1.18939545e+02
2.08394617e+00 3.85011393e+00 4.38822937e+00 4.94101188e+00 4.94102255e+00 4.94138382e+00 4.94161275e+00 4.38822937e+00 3.85011393e+00 2.08394617e+00 1.26419162e+02
2.32508811e+00 4.08714744e+00 4.62435231e+00 5.17615723e+00 5.17616852e+00 5.17653710e+00 5.17677037e+00 4.62435231e+00 4.08714744e+00 2.32508811e+00 1.34102990e+02
2.57214058e+00 4.33017131e+00 4.86648250e+00 5.41732930e+00 5.41734039e+00 5.41771624e+00 5.41795465e+00 4.86648250e+00 4.33017131e+00 2.57214058e+00 1.41996415e+02
2.82460217e+00 4.57868546e+00 5.11412251e+00 5.66403020e+00 5.66404254e+00 5.66442562e+00 5.66466768e+00 5.11412251e+00 4.57868546e+00 2.82460217e+00 1.50082084e+02
3.08287407e+00 4.83308691e+00 5.36766506e+00 5.91665152e+00 5.91666367e+00 5.91705395e+00 5.91730109e+00 5.36766506e+00 4.83308691e+00 3.08287407e+00 1.58372471e+02
3.34643128e+00 5.09284918e+00 5.62658584e+00 6.17466949e+00 6.17468146e+00 6.17507890e+00 6.17533107e+00 5.62658584e+00 5.09284918e+00 3.34643128e+00 1.66849075e+02
3.61556586e+00 5.35825917e+00 5.89116922e+00 6.43836659e+00 6.43837883e+00 6.43878339e+00 6.43904014e+00 5.89116922e+00 5.35825917e+00 3.61556586e+00 1.75520368e+02
3.89007437e+00 5.62911280e+00 6.16121135e+00 6.70753876e+00 6.70755147e+00 6.70796311e+00 6.70822422e+00 6.16121135e+00 5.62911280e+00 3.89007437e+00 1.84379064e+02
4.16987048e+00 5.90531864e+00 6.43662162e+00 6.98209412e+00 6.98210706e+00 6.98252576e+00 6.98279142e+00 6.43662162e+00 5.90531864e+00 4.16987048e+00 1.93420825e+02
4.45493311e+00 6.18685781e+00 6.71737775e+00 7.26201092e+00 7.26202461e+00 7.26245033e+00 7.26272002e+00 6.71737775e+00 6.18685781e+00 4.45493311e+00 2.02644404e+02
4.74519621e+00 6.47365847e+00 7.00340934e+00 7.54721797e+00 7.54723233e+00 7.54766503e+00 7.54793880e+00 7.00340934e+00 6.47365847e+00 4.74519621e+00 2.12046404e+02
