100  2.64922e-11
109.699  2.89523e-11
120.338  3.16464e-11
132.009  3.45963e-11
144.812  3.78223e-11
158.857  4.13406e-11
174.263  4.51771e-11
191.164  4.93644e-11
209.705  5.39671e-11
230.043  5.89869e-11
252.354  6.44564e-11
276.829  7.04147e-11
303.677  7.69326e-11
333.129  8.40651e-11
365.438  9.18308e-11
400.881  1.00279e-10
439.76  1.09466e-10
482.411  1.19529e-10
529.198  1.30488e-10
580.523  1.42388e-10
636.825  1.55318e-10
698.588  1.69472e-10
766.341  1.84824e-10
840.665  2.0145e-10
922.198  2.19499e-10
1011.64  2.39183e-10
1109.75  2.60456e-10
1217.38  2.83449e-10
1335.45  3.08522e-10
1464.97  3.35545e-10
1607.05  3.64653e-10
1762.91  3.96308e-10
1933.89  4.30738e-10
2121.45  4.67808e-10
2327.2  5.07586e-10
2552.91  5.50413e-10
2800.5  5.96465e-10
3072.11  6.45644e-10
3370.06  6.98612e-10
3696.91  7.55225e-10
4055.46  8.16109e-10
4448.78  8.80928e-10
4880.25  9.50364e-10
5353.57  1.02413e-09
5872.79  1.10349e-09
6442.36  1.1875e-09
7067.18  1.277e-09
7752.6  1.37171e-09
8504.49  1.47261e-09
9329.3  1.57986e-09
10234.1  1.69234e-09
11226.7  1.81163e-09
12315.5  1.93827e-09
13509.9  2.07164e-09
14820.2  2.21088e-09
16257.6  2.35822e-09
17834.3  2.51425e-09
19564  2.57264e-09
21461.4  2.6025e-09
23542.9  2.66541e-09
25826.2  2.82065e-09
28331  2.98243e-09
31078.7  3.15131e-09
34092.9  3.32708e-09
37399.4  3.50907e-09
41026.6  3.69791e-09
45005.6  3.894e-09
49370.5  4.09647e-09
54158.7  4.30681e-09
59411.3  4.52406e-09
65173.4  4.74867e-09
71494.3  4.98154e-09
78428.2  5.22108e-09
86034.6  5.46951e-09
94378.8  5.7254e-09
103532  5.98944e-09
113573  6.2618e-09
124588  6.54883e-09
136672  6.84499e-09
149927  7.14571e-09
164468  7.45051e-09
180419  7.76591e-09
197917  8.09119e-09
217112  8.42737e-09
238169  8.77475e-09
261268  9.13221e-09
286607  9.49984e-09
314404  9.87793e-09
344896  1.02663e-08
378346  1.0666e-08
