100  1.29842e-11
109.699  1.42428e-11
120.338  1.56326e-11
132.009  1.71554e-11
144.812  1.88213e-11
158.857  2.06538e-11
174.263  2.26719e-11
191.164  2.48797e-11
209.705  2.73064e-11
230.043  2.99793e-11
252.354  3.29029e-11
276.829  3.61004e-11
303.677  3.96318e-11
333.129  4.34958e-11
365.438  4.77183e-11
400.881  5.23747e-11
439.76  5.74718e-11
482.411  6.30381e-11
529.198  6.91482e-11
580.523  7.58686e-11
636.825  8.32707e-11
698.588  9.13497e-11
766.341  1.00169e-10
840.665  1.09818e-10
922.198  1.20365e-10
1011.64  1.31882e-10
1109.75  1.44412e-10
1217.38  1.58096e-10
1335.45  1.73061e-10
1464.97  1.89305e-10
1607.05  2.07105e-10
1762.91  2.26435e-10
1933.89  2.47362e-10
2121.45  2.70267e-10
2327.2  2.95042e-10
2552.91  3.22033e-10
2800.5  3.51266e-10
3072.11  3.82926e-10
3370.06  4.17286e-10
3696.91  4.54211e-10
4055.46  4.94237e-10
4448.78  5.37485e-10
4880.25  5.84322e-10
5353.57  6.34412e-10
5872.79  6.88242e-10
6442.36  7.46089e-10
7067.18  8.08687e-10
7752.6  8.75188e-10
8504.49  9.46983e-10
9329.3  1.02288e-09
10234.1  1.10457e-09
11226.7  1.1919e-09
12315.5  1.2844e-09
13509.9  1.38292e-09
14820.2  1.48756e-09
16257.6  1.59875e-09
17834.3  1.71503e-09
19564  1.74601e-09
21461.4  1.76864e-09
23542.9  1.85e-09
25826.2  1.97343e-09
28331  2.10234e-09
31078.7  2.23732e-09
34092.9  2.37861e-09
37399.4  2.52657e-09
41026.6  2.68138e-09
45005.6  2.8433e-09
49370.5  3.01173e-09
54158.7  3.18706e-09
59411.3  3.36997e-09
65173.4  3.55951e-09
71494.3  3.75706e-09
78428.2  3.96228e-09
86034.6  4.17535e-09
94378.8  4.39637e-09
103532  4.62961e-09
113573  4.87292e-09
124588  5.12235e-09
136672  5.37828e-09
149927  5.64001e-09
164468  5.91224e-09
180419  6.19438e-09
197917  6.4866e-09
217112  6.7891e-09
238169  7.10123e-09
261268  7.4239e-09
286607  7.7567e-09
314404  8.10031e-09
344896  8.45488e-09
378346  8.82032e-09
415040  9.19711e-09
455294  9.58709e-09
499451  9.99045e-09
547890  1.04063e-08
601028  1.08341e-08
659319  1.12749e-08
723263  1.17278e-08
793410  1.2196e-08
870359  1.26811e-08
954772  1.318e-08
1.04737e+06  1.36939e-08
1.14895e+06  1.42213e-08
1.26038e+06  1.47649e-08
1.38262e+06  1.53287e-08
1.51672e+06  1.59092e-08
1.66382e+06  1.65065e-08
1.82518e+06  1.71187e-08
2.0022e+06  1.77493e-08
2.19639e+06  1.84033e-08
2.4094e+06  1.90754e-08
2.64308e+06  1.9766e-08
2.89942e+06  2.0474e-08
3.18063e+06  2.12066e-08
3.4891e+06  2.19649e-08
3.82749e+06  2.27415e-08
4.19871e+06  2.35381e-08
4.60592e+06  2.43579e-08
5.05263e+06  2.52086e-08
5.54266e+06  2.60818e-08
6.08022e+06  2.69754e-08
6.66992e+06  2.78931e-08
7.31681e+06  2.88459e-08
8.02643e+06  2.98236e-08
8.80488e+06  3.08255e-08
9.65883e+06  3.18531e-08
1.05956e+07  3.29192e-08
1.16232e+07  3.40151e-08
1.27505e+07  3.51361e-08
1.39871e+07  3.62912e-08
1.53437e+07  3.74775e-08
1.68318e+07  3.8703e-08
1.84642e+07  3.99643e-08
2.0255e+07  4.12552e-08
2.22195e+07  4.25846e-08
