100  8.02436e-12
109.699  8.78815e-12
120.338  9.62596e-12
132.009  1.05446e-11
144.812  1.15526e-11
158.857  1.26585e-11
174.263  1.38706e-11
191.164  1.51998e-11
209.705  1.66583e-11
230.043  1.82585e-11
252.354  2.0015e-11
276.829  2.19428e-11
303.677  2.40586e-11
333.129  2.63799e-11
365.438  2.89243e-11
400.881  3.17129e-11
439.76  3.47726e-11
482.411  3.81281e-11
529.198  4.18061e-11
580.523  4.58371e-11
636.825  5.02579e-11
698.588  5.51044e-11
766.341  6.04106e-11
840.665  6.6225e-11
922.198  7.25994e-11
1011.64  7.95987e-11
1109.75  8.72724e-11
1217.38  9.56777e-11
1335.45  1.0488e-10
1464.97  1.14946e-10
1607.05  1.25958e-10
1762.91  1.37983e-10
1933.89  1.51138e-10
2121.45  1.65513e-10
2327.2  1.81222e-10
2552.91  1.98382e-10
2800.5  2.17132e-10
3072.11  2.37611e-10
3370.06  2.59946e-10
3696.91  2.84306e-10
4055.46  3.10867e-10
4448.78  3.39812e-10
4880.25  3.71321e-10
5353.57  4.05589e-10
5872.79  4.42876e-10
6442.36  4.83402e-10
7067.18  5.2746e-10
7752.6  5.75345e-10
8504.49  6.27333e-10
9329.3  6.83604e-10
10234.1  7.44483e-10
11226.7  8.10305e-10
12315.5  8.81508e-10
13509.9  9.58727e-10
14820.2  1.04216e-09
16257.6  1.13192e-09
17834.3  1.2285e-09
19564  1.33242e-09
21461.4  1.44439e-09
23542.9  1.56473e-09
25826.2  1.69388e-09
28331  1.83247e-09
31078.7  1.98065e-09
34092.9  2.13887e-09
37399.4  2.30817e-09
41026.6  2.48944e-09
45005.6  2.68242e-09
49370.5  2.88776e-09
54158.7  3.10585e-09
59411.3  3.33818e-09
65173.4  3.58546e-09
71494.3  3.84676e-09
78428.2  4.12367e-09
86034.6  4.41686e-09
94378.8  4.7268e-09
103532  5.05493e-09
113573  5.39962e-09
124588  5.76337e-09
136672  6.14736e-09
149927  6.55024e-09
164468  6.97344e-09
180419  7.41815e-09
197917  7.88522e-09
217112  8.37397e-09
238169  8.88603e-09
261268  9.42248e-09
286607  9.98317e-09
314404  1.05677e-08
344896  1.11796e-08
378346  1.1818e-08
415040  1.24825e-08
455294  1.31754e-08
499451  1.38999e-08
547890  1.46655e-08
601028  1.54605e-08
659319  1.62813e-08
723263  1.7124e-08
793410  1.79986e-08
870359  1.89101e-08
954772  1.98556e-08
1.04737e+06  2.08392e-08
1.14895e+06  2.18578e-08
1.26038e+06  2.29143e-08
1.38262e+06  2.40096e-08
1.51672e+06  2.51443e-08
1.66382e+06  2.63204e-08
1.82518e+06  2.75377e-08
2.0022e+06  2.87993e-08
2.19639e+06  3.01041e-08
2.4094e+06  3.14547e-08
2.64308e+06  3.28525e-08
2.89942e+06  3.42989e-08
3.18063e+06  3.57927e-08
3.4891e+06  3.73377e-08
3.82749e+06  3.89375e-08
4.19871e+06  4.0588e-08
4.60592e+06  4.22935e-08
5.05263e+06  4.40584e-08
5.54266e+06  4.58811e-08
6.08022e+06  4.77625e-08
6.66992e+06  4.97059e-08
7.31681e+06  5.17165e-08
8.02643e+06  5.3789e-08
8.80488e+06  5.59303e-08
9.65883e+06  5.81427e-08
1.05956e+07  6.04254e-08
1.16232e+07  6.2783e-08
1.27505e+07  6.52105e-08
1.39871e+07  6.77196e-08
1.53437e+07  7.03085e-08
1.68318e+07  7.29766e-08
1.84642e+07  7.57298e-08
2.0255e+07  7.85716e-08
2.22195e+07  8.15019e-08
2.43744e+07  8.45227e-08
2.67384e+07  8.76397e-08
2.93317e+07  9.08497e-08
3.21764e+07  9.41607e-08
3.52971e+07  9.75786e-08
3.87204e+07  1.01098e-07
4.24757e+07  1.04721e-07
4.65953e+07  1.08454e-07
5.11143e+07  1.12303e-07
5.60717e+07  1.16269e-07
6.15099e+07  1.20353e-07
6.74754e+07  1.24566e-07
7.40196e+07  1.28902e-07
8.11984e+07  1.33363e-07
8.90735e+07  1.3796e-07
9.77124e+07  1.42694e-07
1.07189e+08  1.47572e-07
1.17585e+08  1.52587e-07
1.28989e+08  1.5775e-07
1.41499e+08  1.63068e-07
1.55223e+08  1.68541e-07
1.70277e+08  1.74174e-07
1.86791e+08  1.79965e-07
2.04907e+08  1.85923e-07
2.24781e+08  1.92057e-07
2.46581e+08  1.98367e-07
2.70496e+08  2.04857e-07
2.9673e+08  2.11535e-07
3.25509e+08  2.18411e-07
3.57079e+08  2.25476e-07
3.9171e+08  2.32742e-07
4.297e+08  2.40205e-07
4.71375e+08  2.47873e-07
5.17092e+08  2.55759e-07
5.67243e+08  2.63872e-07
6.22257e+08  2.72218e-07
6.82607e+08  2.80791e-07
7.4881e+08  2.896e-07
8.21434e+08  2.98661e-07
9.01102e+08  3.07973e-07
9.88496e+08  3.17533e-07
1.08437e+09  3.27358e-07
1.18953e+09  3.37446e-07
1.3049e+09  3.47803e-07
1.43146e+09  3.5844e-07
1.57029e+09  3.69373e-07
1.72259e+09  3.80608e-07
1.88965e+09  3.92143e-07
2.07292e+09  4.03983e-07
2.27397e+09  4.16157e-07
2.49451e+09  4.2866e-07
2.73644e+09  4.41495e-07
3.00184e+09  4.54668e-07
3.29297e+09  4.68178e-07
3.61234e+09  4.82044e-07
3.96269e+09  4.96267e-07
4.34701e+09  5.1086e-07
4.76861e+09  5.25847e-07
5.2311e+09  5.4125e-07
5.73844e+09  5.57051e-07
6.29499e+09  5.73255e-07
6.90551e+09  5.8988e-07
7.57525e+09  6.06952e-07
8.30994e+09  6.24468e-07
