100  1.22804e-14
109.699  1.33414e-14
120.338  1.44983e-14
132.009  1.57577e-14
144.812  1.7126e-14
158.857  1.8613e-14
174.263  2.02349e-14
191.164  2.19979e-14
209.705  2.39133e-14
230.043  2.59941e-14
252.354  2.82555e-14
276.829  3.07119e-14
303.677  3.33852e-14
333.129  3.62916e-14
365.438  3.94464e-14
400.881  4.28697e-14
439.76  4.65829e-14
482.411  5.06102e-14
529.198  5.49905e-14
580.523  5.97372e-14
636.825  6.48805e-14
698.588  7.04524e-14
766.341  7.64973e-14
840.665  8.30377e-14
922.198  9.01118e-14
1011.64  9.77537e-14
1109.75  1.06002e-13
1217.38  1.14927e-13
1335.45  1.24545e-13
1464.97  1.34895e-13
1607.05  1.46026e-13
1762.91  1.58012e-13
1933.89  1.70901e-13
2121.45  1.84707e-13
2327.2  1.99514e-13
2552.91  2.15389e-13
2800.5  2.32323e-13
3072.11  2.50336e-13
3370.06  2.696e-13
3696.91  2.9007e-13
4055.46  3.11739e-13
4448.78  3.34741e-13
4880.25  3.59037e-13
5353.57  3.84744e-13
5872.79  4.11793e-13
6442.36  4.40172e-13
7067.18  4.70003e-13
7752.6  5.01106e-13
8504.49  5.33674e-13
9329.3  5.67524e-13
10234.1  6.02781e-13
11226.7  6.39221e-13
12315.5  6.76954e-13
13509.9  7.15657e-13
14820.2  7.55564e-13
16257.6  7.96514e-13
17834.3  8.38249e-13
19564  8.8092e-13
21461.4  9.24171e-13
23542.9  9.6815e-13
25826.2  1.01273e-12
28331  1.05777e-12
31078.7  1.1029e-12
34092.9  1.14825e-12
37399.4  1.19382e-12
41026.6  1.23903e-12
45005.6  1.28404e-12
49370.5  1.32877e-12
54158.7  1.37334e-12
59411.3  1.41721e-12
65173.4  1.46054e-12
71494.3  1.50324e-12
78428.2  1.54513e-12
86034.6  1.58614e-12
94378.8  1.62597e-12
103532  1.66494e-12
113573  1.70277e-12
124588  1.7395e-12
136672  1.77502e-12
149927  1.80948e-12
164468  1.84265e-12
180419  1.87454e-12
197917  1.90515e-12
217112  1.9346e-12
238169  1.96254e-12
261268  1.98933e-12
286607  2.01467e-12
314404  2.03875e-12
344896  2.06126e-12
378346  2.08239e-12
415040  2.10167e-12
455294  2.11933e-12
499451  2.1355e-12
547890  2.1503e-12
601028  2.16385e-12
659319  2.17655e-12
723263  2.18824e-12
793410  2.19893e-12
870359  2.20872e-12
954772  2.21767e-12
1.04737e+06  2.22586e-12
1.14895e+06  2.23334e-12
1.26038e+06  2.2401e-12
1.38262e+06  2.24676e-12
1.51672e+06  2.25417e-12
1.66382e+06  2.26118e-12
1.82518e+06  2.26765e-12
2.0022e+06  2.27356e-12
2.19639e+06  2.27896e-12
2.4094e+06  2.28399e-12
2.64308e+06  2.28866e-12
2.89942e+06  2.29296e-12
3.18063e+06  2.29688e-12
3.4891e+06  2.30047e-12
3.82749e+06  2.30374e-12
4.19871e+06  2.30673e-12
4.60592e+06  2.30949e-12
5.05263e+06  2.31204e-12
5.54266e+06  2.31437e-12
6.08022e+06  2.3165e-12
6.66992e+06  2.31845e-12
7.31681e+06  2.32025e-12
8.02643e+06  2.32189e-12
8.80488e+06  2.32339e-12
9.65883e+06  2.32476e-12
1.05956e+07  2.326e-12
1.16232e+07  2.32714e-12
1.27505e+07  2.32818e-12
1.39871e+07  2.32913e-12
1.53437e+07  2.32999e-12
1.68318e+07  2.33079e-12
1.84642e+07  2.33153e-12
2.0255e+07  2.3322e-12
2.22195e+07  2.33281e-12
2.43744e+07  2.33337e-12
2.67384e+07  2.33387e-12
2.93317e+07  2.33434e-12
3.21764e+07  2.33476e-12
3.52971e+07  2.33515e-12
3.87204e+07  2.3355e-12
4.24757e+07  2.33582e-12
4.65953e+07  2.33611e-12
5.11143e+07  2.33637e-12
5.60717e+07  2.33662e-12
6.15099e+07  2.33684e-12
6.74754e+07  2.33704e-12
7.40196e+07  2.33722e-12
8.11984e+07  2.33738e-12
8.90735e+07  2.33753e-12
9.77124e+07  2.33767e-12
1.07189e+08  2.3378e-12
1.17585e+08  2.33791e-12
1.28989e+08  2.33801e-12
1.41499e+08  2.3381e-12
1.55223e+08  2.33819e-12
1.70277e+08  2.33826e-12
1.86791e+08  2.33833e-12
2.04907e+08  2.33839e-12
2.24781e+08  2.33845e-12
2.46581e+08  2.3385e-12
2.70496e+08  2.33855e-12
2.9673e+08  2.33859e-12
3.25509e+08  2.33864e-12
3.57079e+08  2.33868e-12
3.9171e+08  2.33872e-12
4.297e+08  2.33876e-12
4.71375e+08  2.33879e-12
5.17092e+08  2.33883e-12
5.67243e+08  2.33885e-12
6.22257e+08  2.33888e-12
6.82607e+08  2.3389e-12
7.4881e+08  2.33893e-12
8.21434e+08  2.33895e-12
9.01102e+08  2.33896e-12
9.88496e+08  2.33898e-12
1.08437e+09  2.339e-12
1.18953e+09  2.33901e-12
1.3049e+09  2.33902e-12
1.43146e+09  2.33904e-12
1.57029e+09  2.33905e-12
1.72259e+09  2.33906e-12
1.88965e+09  2.33906e-12
2.07292e+09  2.33907e-12
2.27397e+09  2.33908e-12
2.49451e+09  2.33909e-12
2.73644e+09  2.33909e-12
3.00184e+09  2.3391e-12
3.29297e+09  2.3391e-12
3.61234e+09  2.3391e-12
3.96269e+09  2.33911e-12
4.34701e+09  2.33911e-12
4.76861e+09  2.33911e-12
5.2311e+09  2.33911e-12
5.73844e+09  2.33911e-12
6.29499e+09  2.33911e-12
6.90551e+09  2.33911e-12
7.57525e+09  2.33911e-12
8.30994e+09  2.33911e-12
9.11589e+09  2.33911e-12
